bit_position,zeros_count,ones_count,majority,stability
17432,0,40,1,1.0
17433,0,40,1,1.0
17434,40,0,0,1.0
17435,31,9,0,0.775
17436,40,0,0,1.0
17437,40,0,0,1.0
17438,0,40,1,1.0
17439,40,0,0,1.0
17440,40,0,0,1.0
17441,39,1,0,0.975
17442,40,0,0,1.0
17443,0,40,1,1.0
17444,15,25,1,0.625
17445,0,40,1,1.0
17446,40,0,0,1.0
17447,5,35,1,0.875
17448,1,39,1,0.975
17449,40,0,0,1.0
17450,40,0,0,1.0
17451,40,0,0,1.0
17452,40,0,0,1.0
17453,12,28,1,0.7
17454,39,1,0,0.975
17455,40,0,0,1.0
17456,0,40,1,1.0
17457,40,0,0,1.0
17458,40,0,0,1.0
17459,12,28,1,0.7
17460,0,40,1,1.0
17461,0,40,1,1.0
17462,39,1,0,0.975
17463,40,0,0,1.0
17464,0,40,1,1.0
17465,30,10,0,0.75
17466,0,40,1,1.0
17467,0,40,1,1.0
17468,1,39,1,0.975
17469,0,40,1,1.0
17470,40,0,0,1.0
17471,37,3,0,0.925
17472,40,0,0,1.0
17473,0,40,1,1.0
17474,0,40,1,1.0
17475,0,40,1,1.0
17476,1,39,1,0.975
17477,38,2,0,0.95
17478,1,39,1,0.975
17479,40,0,0,1.0
17480,40,0,0,1.0
17481,40,0,0,1.0
17482,30,10,0,0.75
17483,31,9,0,0.775
17484,40,0,0,1.0
17485,40,0,0,1.0
17486,40,0,0,1.0
17487,40,0,0,1.0
17488,0,40,1,1.0
17489,40,0,0,1.0
17490,34,6,0,0.85
17491,7,33,1,0.825
17492,40,0,0,1.0
17493,0,40,1,1.0
17494,5,35,1,0.875
17495,40,0,0,1.0
17496,9,31,1,0.775
17497,40,0,0,1.0
17498,2,38,1,0.95
17499,0,40,1,1.0
17500,0,40,1,1.0
17501,4,36,1,0.9
17502,0,40,1,1.0
17503,0,40,1,1.0
17504,28,12,0,0.7
17505,40,0,0,1.0
17506,0,40,1,1.0
17507,39,1,0,0.975
17508,40,0,0,1.0
17509,40,0,0,1.0
17510,0,40,1,1.0
17511,40,0,0,1.0
17512,1,39,1,0.975
17513,2,38,1,0.95
17514,40,0,0,1.0
17515,40,0,0,1.0
17516,0,40,1,1.0
17517,40,0,0,1.0
17518,40,0,0,1.0
17519,0,40,1,1.0
17520,29,11,0,0.725
17521,40,0,0,1.0
17522,40,0,0,1.0
17523,0,40,1,1.0
17524,2,38,1,0.95
17525,0,40,1,1.0
17526,2,38,1,0.95
17527,40,0,0,1.0
17528,0,40,1,1.0
17529,6,34,1,0.85
17530,40,0,0,1.0
17531,32,8,0,0.8
17532,40,0,0,1.0
17533,39,1,0,0.975
17534,28,12,0,0.7
17535,36,4,0,0.9
17536,40,0,0,1.0
17537,2,38,1,0.95
17538,40,0,0,1.0
17539,6,34,1,0.85
17540,40,0,0,1.0
17541,40,0,0,1.0
17542,0,40,1,1.0
17543,1,39,1,0.975
17544,15,25,1,0.625
17545,3,37,1,0.925
17546,0,40,1,1.0
17547,0,40,1,1.0
17548,0,40,1,1.0
17549,40,0,0,1.0
17550,40,0,0,1.0
17551,0,40,1,1.0
17552,40,0,0,1.0
17553,0,40,1,1.0
17554,39,1,0,0.975
17555,3,37,1,0.925
17556,40,0,0,1.0
17557,0,40,1,1.0
17558,40,0,0,1.0
17559,38,2,0,0.95
17560,0,40,1,1.0
17561,0,40,1,1.0
17562,0,40,1,1.0
17563,40,0,0,1.0
17564,0,40,1,1.0
17565,40,0,0,1.0
17566,40,0,0,1.0
17567,40,0,0,1.0
17568,0,40,1,1.0
17569,39,1,0,0.975
17570,36,4,0,0.9
17571,0,40,1,1.0
17572,40,0,0,1.0
17573,0,40,1,1.0
17574,36,4,0,0.9
17575,0,40,1,1.0
17576,0,40,1,1.0
17577,0,40,1,1.0
17578,0,40,1,1.0
17579,40,0,0,1.0
17580,40,0,0,1.0
17581,40,0,0,1.0
17582,0,40,1,1.0
17583,40,0,0,1.0
17584,28,12,0,0.7
17585,0,40,1,1.0
17586,40,0,0,1.0
17587,13,27,1,0.675
17588,0,40,1,1.0
17589,40,0,0,1.0
17590,40,0,0,1.0
17591,0,40,1,1.0
17592,0,40,1,1.0
17593,0,40,1,1.0
17594,4,36,1,0.9
17595,40,0,0,1.0
17596,2,38,1,0.95
17597,39,1,0,0.975
17598,29,11,0,0.725
17599,39,1,0,0.975
17600,40,0,0,1.0
17601,34,6,0,0.85
17602,40,0,0,1.0
17603,40,0,0,1.0
17604,0,40,1,1.0
17605,13,27,1,0.675
17606,0,40,1,1.0
17607,40,0,0,1.0
17608,0,40,1,1.0
17609,40,0,0,1.0
17610,0,40,1,1.0
17611,0,40,1,1.0
17612,35,5,0,0.875
17613,0,40,1,1.0
17614,40,0,0,1.0
17615,40,0,0,1.0
17616,36,4,0,0.9
17617,0,40,1,1.0
17618,40,0,0,1.0
17619,40,0,0,1.0
17620,40,0,0,1.0
17621,39,1,0,0.975
17622,0,40,1,1.0
17623,39,1,0,0.975
17624,0,40,1,1.0
17625,36,4,0,0.9
17626,40,0,0,1.0
17627,0,40,1,1.0
17628,28,12,0,0.7
17629,3,37,1,0.925
17630,1,39,1,0.975
17631,1,39,1,0.975
17632,40,0,0,1.0
17633,40,0,0,1.0
17634,0,40,1,1.0
17635,0,40,1,1.0
17636,0,40,1,1.0
17637,25,15,0,0.625
17638,36,4,0,0.9
17639,0,40,1,1.0
17640,19,21,1,0.525
17641,40,0,0,1.0
17642,0,40,1,1.0
17643,40,0,0,1.0
17644,39,1,0,0.975
17645,40,0,0,1.0
17646,40,0,0,1.0
17647,40,0,0,1.0
17648,1,39,1,0.975
17649,40,0,0,1.0
17650,0,40,1,1.0
17651,40,0,0,1.0
17652,40,0,0,1.0
17653,40,0,0,1.0
17654,0,40,1,1.0
17655,40,0,0,1.0
17656,40,0,0,1.0
17657,40,0,0,1.0
17658,0,40,1,1.0
17659,0,40,1,1.0
17660,0,40,1,1.0
17661,1,39,1,0.975
17662,40,0,0,1.0
17663,40,0,0,1.0
17664,0,40,1,1.0
17665,40,0,0,1.0
17666,40,0,0,1.0
17667,40,0,0,1.0
17668,11,29,1,0.725
17669,29,11,0,0.725
17670,0,40,1,1.0
17671,0,40,1,1.0
17672,0,40,1,1.0
17673,40,0,0,1.0
17674,40,0,0,1.0
17675,40,0,0,1.0
17676,0,40,1,1.0
17677,0,40,1,1.0
17678,0,40,1,1.0
17679,0,40,1,1.0
17680,0,40,1,1.0
17681,3,37,1,0.925
17682,0,40,1,1.0
17683,0,40,1,1.0
17684,36,4,0,0.9
17685,4,36,1,0.9
17686,0,40,1,1.0
17687,40,0,0,1.0
17688,17,23,1,0.575
17689,0,40,1,1.0
17690,40,0,0,1.0
17691,40,0,0,1.0
17692,0,40,1,1.0
17693,40,0,0,1.0
17694,0,40,1,1.0
17695,0,40,1,1.0
17696,0,40,1,1.0
17697,40,0,0,1.0
17698,0,40,1,1.0
17699,0,40,1,1.0
17700,40,0,0,1.0
17701,0,40,1,1.0
17702,40,0,0,1.0
17703,0,40,1,1.0
17704,0,40,1,1.0
17705,40,0,0,1.0
17706,40,0,0,1.0
17707,40,0,0,1.0
17708,0,40,1,1.0
17709,0,40,1,1.0
17710,40,0,0,1.0
17711,40,0,0,1.0
17712,40,0,0,1.0
17713,0,40,1,1.0
17714,40,0,0,1.0
17715,0,40,1,1.0
17716,12,28,1,0.7
17717,0,40,1,1.0
17718,0,40,1,1.0
17719,40,0,0,1.0
17720,0,40,1,1.0
17721,0,40,1,1.0
17722,0,40,1,1.0
17723,40,0,0,1.0
17724,40,0,0,1.0
17725,36,4,0,0.9
17726,0,40,1,1.0
17727,39,1,0,0.975
17728,40,0,0,1.0
17729,40,0,0,1.0
17730,0,40,1,1.0
17731,40,0,0,1.0
17732,40,0,0,1.0
17733,25,15,0,0.625
17734,0,40,1,1.0
17735,0,40,1,1.0
17736,40,0,0,1.0
17737,0,40,1,1.0
17738,0,40,1,1.0
17739,26,14,0,0.65
17740,40,0,0,1.0
17741,1,39,1,0.975
17742,0,40,1,1.0
17743,40,0,0,1.0
17744,0,40,1,1.0
17745,0,40,1,1.0
17746,0,40,1,1.0
17747,40,0,0,1.0
17748,4,36,1,0.9
17749,0,40,1,1.0
17750,35,5,0,0.875
17751,0,40,1,1.0
17752,40,0,0,1.0
17753,40,0,0,1.0
17754,2,38,1,0.95
17755,40,0,0,1.0
17756,0,40,1,1.0
17757,0,40,1,1.0
17758,1,39,1,0.975
17759,40,0,0,1.0
17760,40,0,0,1.0
17761,40,0,0,1.0
17762,0,40,1,1.0
17763,40,0,0,1.0
17764,19,21,1,0.525
17765,40,0,0,1.0
17766,0,40,1,1.0
17767,37,3,0,0.925
17768,0,40,1,1.0
17769,0,40,1,1.0
17770,40,0,0,1.0
17771,0,40,1,1.0
17772,40,0,0,1.0
17773,10,30,1,0.75
17774,40,0,0,1.0
17775,40,0,0,1.0
17776,40,0,0,1.0
17777,0,40,1,1.0
17778,40,0,0,1.0
17779,0,40,1,1.0
17780,40,0,0,1.0
17781,0,40,1,1.0
17782,40,0,0,1.0
17783,40,0,0,1.0
17784,0,40,1,1.0
17785,40,0,0,1.0
17786,39,1,0,0.975
17787,33,7,0,0.825
17788,39,1,0,0.975
17789,0,40,1,1.0
17790,0,40,1,1.0
17791,0,40,1,1.0
17792,0,40,1,1.0
17793,40,0,0,1.0
17794,0,40,1,1.0
17795,0,40,1,1.0
17796,0,40,1,1.0
17797,0,40,1,1.0
17798,40,0,0,1.0
17799,12,28,1,0.7
17800,0,40,1,1.0
17801,40,0,0,1.0
17802,0,40,1,1.0
17803,40,0,0,1.0
17804,1,39,1,0.975
17805,40,0,0,1.0
17806,0,40,1,1.0
17807,40,0,0,1.0
17808,30,10,0,0.75
17809,40,0,0,1.0
17810,40,0,0,1.0
17811,1,39,1,0.975
17812,0,40,1,1.0
17813,40,0,0,1.0
17814,40,0,0,1.0
17815,0,40,1,1.0
17816,0,40,1,1.0
17817,0,40,1,1.0
17818,3,37,1,0.925
17819,40,0,0,1.0
17820,3,37,1,0.925
17821,40,0,0,1.0
17822,0,40,1,1.0
17823,0,40,1,1.0
17824,40,0,0,1.0
17825,0,40,1,1.0
17826,40,0,0,1.0
17827,26,14,0,0.65
17828,40,0,0,1.0
17829,40,0,0,1.0
17830,2,38,1,0.95
17831,25,15,0,0.625
17832,0,40,1,1.0
17833,0,40,1,1.0
17834,40,0,0,1.0
17835,40,0,0,1.0
17836,40,0,0,1.0
17837,0,40,1,1.0
17838,39,1,0,0.975
17839,0,40,1,1.0
17840,13,27,1,0.675
17841,1,39,1,0.975
17842,0,40,1,1.0
17843,0,40,1,1.0
17844,5,35,1,0.875
17845,21,19,0,0.525
17846,0,40,1,1.0
17847,0,40,1,1.0
17848,40,0,0,1.0
17849,40,0,0,1.0
17850,0,40,1,1.0
17851,0,40,1,1.0
17852,0,40,1,1.0
17853,27,13,0,0.675
17854,40,0,0,1.0
17855,40,0,0,1.0
17856,40,0,0,1.0
17857,39,1,0,0.975
17858,40,0,0,1.0
17859,0,40,1,1.0
17860,0,40,1,1.0
17861,40,0,0,1.0
17862,18,22,1,0.55
17863,38,2,0,0.95
17864,0,40,1,1.0
17865,40,0,0,1.0
17866,0,40,1,1.0
17867,0,40,1,1.0
17868,4,36,1,0.9
17869,1,39,1,0.975
17870,0,40,1,1.0
17871,0,40,1,1.0
17872,0,40,1,1.0
17873,9,31,1,0.775
17874,0,40,1,1.0
17875,0,40,1,1.0
17876,0,40,1,1.0
17877,1,39,1,0.975
17878,40,0,0,1.0
17879,0,40,1,1.0
17880,0,40,1,1.0
17881,0,40,1,1.0
17882,39,1,0,0.975
17883,4,36,1,0.9
17884,39,1,0,0.975
17885,0,40,1,1.0
17886,40,0,0,1.0
17887,37,3,0,0.925
17888,40,0,0,1.0
17889,24,16,0,0.6
17890,0,40,1,1.0
17891,38,2,0,0.95
17892,1,39,1,0.975
17893,0,40,1,1.0
17894,0,40,1,1.0
17895,40,0,0,1.0
17896,17,23,1,0.575
17897,0,40,1,1.0
17898,7,33,1,0.825
17899,40,0,0,1.0
17900,40,0,0,1.0
17901,36,4,0,0.9
17902,40,0,0,1.0
17903,39,1,0,0.975
17904,40,0,0,1.0
17905,40,0,0,1.0
17906,0,40,1,1.0
17907,40,0,0,1.0
17908,40,0,0,1.0
17909,0,40,1,1.0
17910,0,40,1,1.0
17911,40,0,0,1.0
17912,40,0,0,1.0
17913,0,40,1,1.0
17914,0,40,1,1.0
17915,0,40,1,1.0
17916,0,40,1,1.0
17917,40,0,0,1.0
17918,40,0,0,1.0
17919,40,0,0,1.0
17920,40,0,0,1.0
17921,39,1,0,0.975
17922,40,0,0,1.0
17923,0,40,1,1.0
17924,14,26,1,0.65
17925,0,40,1,1.0
17926,0,40,1,1.0
17927,19,21,1,0.525
17928,0,40,1,1.0
17929,0,40,1,1.0
17930,40,0,0,1.0
17931,0,40,1,1.0
17932,39,1,0,0.975
17933,40,0,0,1.0
17934,0,40,1,1.0
17935,40,0,0,1.0
17936,0,40,1,1.0
17937,1,39,1,0.975
17938,0,40,1,1.0
17939,40,0,0,1.0
17940,0,40,1,1.0
17941,0,40,1,1.0
17942,0,40,1,1.0
17943,0,40,1,1.0
17944,1,39,1,0.975
17945,40,0,0,1.0
17946,0,40,1,1.0
17947,24,16,0,0.6
17948,0,40,1,1.0
17949,26,14,0,0.65
17950,2,38,1,0.95
17951,40,0,0,1.0
17952,9,31,1,0.775
17953,40,0,0,1.0
17954,39,1,0,0.975
17955,38,2,0,0.95
17956,0,40,1,1.0
17957,40,0,0,1.0
17958,24,16,0,0.6
17959,32,8,0,0.8
17960,40,0,0,1.0
17961,39,1,0,0.975
17962,38,2,0,0.95
17963,0,40,1,1.0
17964,39,1,0,0.975
17965,0,40,1,1.0
17966,0,40,1,1.0
17967,0,40,1,1.0
17968,39,1,0,0.975
17969,0,40,1,1.0
17970,0,40,1,1.0
17971,40,0,0,1.0
17972,39,1,0,0.975
17973,0,40,1,1.0
17974,40,0,0,1.0
17975,1,39,1,0.975
17976,0,40,1,1.0
17977,40,0,0,1.0
17978,40,0,0,1.0
17979,40,0,0,1.0
17980,0,40,1,1.0
17981,2,38,1,0.95
17982,4,36,1,0.9
17983,40,0,0,1.0
17984,38,2,0,0.95
17985,2,38,1,0.95
17986,40,0,0,1.0
17987,39,1,0,0.975
17988,40,0,0,1.0
17989,40,0,0,1.0
17990,11,29,1,0.725
17991,1,39,1,0.975
17992,1,39,1,0.975
17993,0,40,1,1.0
17994,40,0,0,1.0
17995,40,0,0,1.0
17996,0,40,1,1.0
17997,0,40,1,1.0
17998,40,0,0,1.0
17999,3,37,1,0.925
18000,40,0,0,1.0
18001,40,0,0,1.0
18002,0,40,1,1.0
18003,40,0,0,1.0
18004,40,0,0,1.0
18005,0,40,1,1.0
18006,0,40,1,1.0
18007,40,0,0,1.0
18008,1,39,1,0.975
18009,5,35,1,0.875
18010,40,0,0,1.0
18011,2,38,1,0.95
18012,31,9,0,0.775
18013,0,40,1,1.0
18014,39,1,0,0.975
18015,0,40,1,1.0
18016,1,39,1,0.975
18017,40,0,0,1.0
18018,0,40,1,1.0
18019,40,0,0,1.0
18020,0,40,1,1.0
18021,0,40,1,1.0
18022,40,0,0,1.0
18023,0,40,1,1.0
18024,2,38,1,0.95
18025,10,30,1,0.75
18026,39,1,0,0.975
18027,38,2,0,0.95
18028,40,0,0,1.0
18029,40,0,0,1.0
18030,40,0,0,1.0
18031,40,0,0,1.0
18032,40,0,0,1.0
18033,40,0,0,1.0
18034,0,40,1,1.0
18035,26,14,0,0.65
18036,0,40,1,1.0
18037,0,40,1,1.0
18038,0,40,1,1.0
18039,40,0,0,1.0
18040,37,3,0,0.925
18041,0,40,1,1.0
18042,40,0,0,1.0
18043,40,0,0,1.0
18044,19,21,1,0.525
18045,4,36,1,0.9
18046,10,30,1,0.75
18047,0,40,1,1.0
18048,0,40,1,1.0
18049,0,40,1,1.0
18050,2,38,1,0.95
18051,27,13,0,0.675
18052,38,2,0,0.95
18053,40,0,0,1.0
18054,0,40,1,1.0
18055,9,31,1,0.775
18056,0,40,1,1.0
18057,0,40,1,1.0
18058,40,0,0,1.0
18059,40,0,0,1.0
18060,0,40,1,1.0
18061,0,40,1,1.0
18062,40,0,0,1.0
18063,40,0,0,1.0
18064,40,0,0,1.0
18065,40,0,0,1.0
18066,0,40,1,1.0
18067,0,40,1,1.0
18068,0,40,1,1.0
18069,0,40,1,1.0
18070,2,38,1,0.95
18071,0,40,1,1.0
18072,40,0,0,1.0
18073,40,0,0,1.0
18074,0,40,1,1.0
18075,0,40,1,1.0
18076,0,40,1,1.0
18077,39,1,0,0.975
18078,37,3,0,0.925
18079,0,40,1,1.0
18080,0,40,1,1.0
18081,40,0,0,1.0
18082,39,1,0,0.975
18083,30,10,0,0.75
18084,38,2,0,0.95
18085,33,7,0,0.825
18086,0,40,1,1.0
18087,36,4,0,0.9
18088,38,2,0,0.95
18089,1,39,1,0.975
18090,1,39,1,0.975
18091,37,3,0,0.925
18092,0,40,1,1.0
18093,34,6,0,0.85
18094,40,0,0,1.0
18095,0,40,1,1.0
18096,40,0,0,1.0
18097,0,40,1,1.0
18098,0,40,1,1.0
18099,0,40,1,1.0
18100,4,36,1,0.9
18101,40,0,0,1.0
18102,40,0,0,1.0
18103,7,33,1,0.825
18104,40,0,0,1.0
18105,29,11,0,0.725
18106,0,40,1,1.0
18107,0,40,1,1.0
18108,0,40,1,1.0
18109,1,39,1,0.975
18110,39,1,0,0.975
18111,40,0,0,1.0
18112,0,40,1,1.0
18113,0,40,1,1.0
18114,0,40,1,1.0
18115,34,6,0,0.85
18116,40,0,0,1.0
18117,4,36,1,0.9
18118,40,0,0,1.0
18119,40,0,0,1.0
18120,40,0,0,1.0
18121,0,40,1,1.0
18122,0,40,1,1.0
18123,40,0,0,1.0
18124,38,2,0,0.95
18125,40,0,0,1.0
18126,0,40,1,1.0
18127,0,40,1,1.0
18128,40,0,0,1.0
18129,40,0,0,1.0
18130,40,0,0,1.0
18131,0,40,1,1.0
18132,0,40,1,1.0
18133,40,0,0,1.0
18134,40,0,0,1.0
18135,40,0,0,1.0
18136,16,24,1,0.6
18137,0,40,1,1.0
18138,36,4,0,0.9
18139,40,0,0,1.0
18140,39,1,0,0.975
18141,36,4,0,0.9
18142,35,5,0,0.875
18143,0,40,1,1.0
18144,40,0,0,1.0
18145,0,40,1,1.0
18146,40,0,0,1.0
18147,0,40,1,1.0
18148,27,13,0,0.675
18149,40,0,0,1.0
18150,12,28,1,0.7
18151,40,0,0,1.0
18152,0,40,1,1.0
18153,3,37,1,0.925
18154,0,40,1,1.0
18155,40,0,0,1.0
18156,0,40,1,1.0
18157,40,0,0,1.0
18158,0,40,1,1.0
18159,40,0,0,1.0
18160,0,40,1,1.0
18161,0,40,1,1.0
18162,5,35,1,0.875
18163,0,40,1,1.0
18164,40,0,0,1.0
18165,0,40,1,1.0
18166,21,19,0,0.525
18167,0,40,1,1.0
18168,40,0,0,1.0
18169,34,6,0,0.85
18170,40,0,0,1.0
18171,40,0,0,1.0
18172,0,40,1,1.0
18173,40,0,0,1.0
18174,40,0,0,1.0
18175,0,40,1,1.0
18176,0,40,1,1.0
18177,7,33,1,0.825
18178,40,0,0,1.0
18179,40,0,0,1.0
18180,0,40,1,1.0
18181,0,40,1,1.0
18182,0,40,1,1.0
18183,5,35,1,0.875
18184,33,7,0,0.825
18185,0,40,1,1.0
18186,40,0,0,1.0
18187,0,40,1,1.0
18188,0,40,1,1.0
18189,11,29,1,0.725
18190,0,40,1,1.0
18191,40,0,0,1.0
18192,0,40,1,1.0
18193,39,1,0,0.975
18194,0,40,1,1.0
18195,1,39,1,0.975
18196,1,39,1,0.975
18197,40,0,0,1.0
18198,40,0,0,1.0
18199,40,0,0,1.0
18200,0,40,1,1.0
18201,28,12,0,0.7
18202,2,38,1,0.95
18203,0,40,1,1.0
18204,0,40,1,1.0
18205,0,40,1,1.0
18206,40,0,0,1.0
18207,0,40,1,1.0
18208,40,0,0,1.0
18209,39,1,0,0.975
18210,19,21,1,0.525
18211,40,0,0,1.0
18212,2,38,1,0.95
18213,39,1,0,0.975
18214,40,0,0,1.0
18215,39,1,0,0.975
18216,29,11,0,0.725
18217,39,1,0,0.975
18218,40,0,0,1.0
18219,3,37,1,0.925
18220,16,24,1,0.6
18221,39,1,0,0.975
18222,0,40,1,1.0
18223,39,1,0,0.975
18224,40,0,0,1.0
18225,0,40,1,1.0
18226,28,12,0,0.7
18227,1,39,1,0.975
18228,1,39,1,0.975
18229,40,0,0,1.0
18230,40,0,0,1.0
18231,40,0,0,1.0
18232,1,39,1,0.975
18233,34,6,0,0.85
18234,12,28,1,0.7
18235,39,1,0,0.975
18236,40,0,0,1.0
18237,1,39,1,0.975
18238,0,40,1,1.0
18239,39,1,0,0.975
18240,39,1,0,0.975
18241,0,40,1,1.0
18242,40,0,0,1.0
18243,0,40,1,1.0
18244,0,40,1,1.0
18245,0,40,1,1.0
18246,40,0,0,1.0
18247,12,28,1,0.7
18248,40,0,0,1.0
18249,0,40,1,1.0
18250,40,0,0,1.0
18251,40,0,0,1.0
18252,40,0,0,1.0
18253,40,0,0,1.0
18254,16,24,1,0.6
18255,40,0,0,1.0
18256,40,0,0,1.0
18257,30,10,0,0.75
18258,0,40,1,1.0
18259,0,40,1,1.0
18260,40,0,0,1.0
18261,40,0,0,1.0
18262,0,40,1,1.0
18263,0,40,1,1.0
18264,0,40,1,1.0
18265,0,40,1,1.0
18266,0,40,1,1.0
18267,0,40,1,1.0
18268,40,0,0,1.0
18269,40,0,0,1.0
18270,0,40,1,1.0
18271,0,40,1,1.0
18272,24,16,0,0.6
18273,0,40,1,1.0
18274,38,2,0,0.95
18275,0,40,1,1.0
18276,0,40,1,1.0
18277,40,0,0,1.0
18278,24,16,0,0.6
18279,38,2,0,0.95
18280,36,4,0,0.9
18281,40,0,0,1.0
18282,1,39,1,0.975
18283,23,17,0,0.575
18284,0,40,1,1.0
18285,0,40,1,1.0
18286,1,39,1,0.975
18287,40,0,0,1.0
18288,40,0,0,1.0
18289,0,40,1,1.0
18290,0,40,1,1.0
18291,40,0,0,1.0
18292,40,0,0,1.0
18293,0,40,1,1.0
18294,15,25,1,0.625
18295,40,0,0,1.0
18296,5,35,1,0.875
18297,1,39,1,0.975
18298,40,0,0,1.0
18299,0,40,1,1.0
18300,39,1,0,0.975
18301,39,1,0,0.975
18302,0,40,1,1.0
18303,40,0,0,1.0
18304,0,40,1,1.0
18305,26,14,0,0.65
18306,0,40,1,1.0
18307,40,0,0,1.0
18308,0,40,1,1.0
18309,0,40,1,1.0
18310,40,0,0,1.0
18311,1,39,1,0.975
18312,0,40,1,1.0
18313,0,40,1,1.0
18314,40,0,0,1.0
18315,40,0,0,1.0
18316,0,40,1,1.0
18317,0,40,1,1.0
18318,1,39,1,0.975
18319,40,0,0,1.0
18320,40,0,0,1.0
18321,38,2,0,0.95
18322,0,40,1,1.0
18323,0,40,1,1.0
18324,40,0,0,1.0
18325,40,0,0,1.0
18326,0,40,1,1.0
18327,0,40,1,1.0
18328,0,40,1,1.0
18329,0,40,1,1.0
18330,0,40,1,1.0
18331,40,0,0,1.0
18332,40,0,0,1.0
18333,0,40,1,1.0
18334,0,40,1,1.0
18335,40,0,0,1.0
18336,40,0,0,1.0
18337,17,23,1,0.575
18338,0,40,1,1.0
18339,0,40,1,1.0
18340,40,0,0,1.0
18341,0,40,1,1.0
18342,0,40,1,1.0
18343,39,1,0,0.975
18344,40,0,0,1.0
18345,12,28,1,0.7
18346,0,40,1,1.0
18347,0,40,1,1.0
18348,40,0,0,1.0
18349,9,31,1,0.775
18350,34,6,0,0.85
18351,40,0,0,1.0
18352,40,0,0,1.0
18353,0,40,1,1.0
18354,40,0,0,1.0
18355,40,0,0,1.0
18356,40,0,0,1.0
18357,40,0,0,1.0
18358,0,40,1,1.0
18359,40,0,0,1.0
18360,3,37,1,0.925
18361,4,36,1,0.9
18362,0,40,1,1.0
18363,40,0,0,1.0
18364,40,0,0,1.0
18365,0,40,1,1.0
18366,40,0,0,1.0
18367,0,40,1,1.0
18368,10,30,1,0.75
18369,40,0,0,1.0
18370,40,0,0,1.0
18371,0,40,1,1.0
18372,3,37,1,0.925
18373,40,0,0,1.0
18374,40,0,0,1.0
18375,1,39,1,0.975
18376,40,0,0,1.0
18377,0,40,1,1.0
18378,40,0,0,1.0
18379,13,27,1,0.675
18380,40,0,0,1.0
18381,40,0,0,1.0
18382,0,40,1,1.0
18383,5,35,1,0.875
18384,40,0,0,1.0
18385,0,40,1,1.0
18386,0,40,1,1.0
18387,6,34,1,0.85
18388,40,0,0,1.0
18389,0,40,1,1.0
18390,39,1,0,0.975
18391,0,40,1,1.0
18392,0,40,1,1.0
18393,39,1,0,0.975
18394,0,40,1,1.0
18395,40,0,0,1.0
18396,40,0,0,1.0
18397,40,0,0,1.0
18398,40,0,0,1.0
18399,5,35,1,0.875
18400,39,1,0,0.975
18401,40,0,0,1.0
18402,35,5,0,0.875
18403,40,0,0,1.0
18404,40,0,0,1.0
18405,26,14,0,0.65
18406,39,1,0,0.975
18407,0,40,1,1.0
18408,16,24,1,0.6
18409,40,0,0,1.0
18410,40,0,0,1.0
18411,39,1,0,0.975
18412,33,7,0,0.825
18413,28,12,0,0.7
18414,39,1,0,0.975
18415,0,40,1,1.0
18416,0,40,1,1.0
18417,39,1,0,0.975
18418,3,37,1,0.925
18419,40,0,0,1.0
18420,0,40,1,1.0
18421,25,15,0,0.625
18422,11,29,1,0.725
18423,30,10,0,0.75
18424,25,15,0,0.625
18425,39,1,0,0.975
18426,0,40,1,1.0
18427,40,0,0,1.0
18428,40,0,0,1.0
18429,1,39,1,0.975
18430,39,1,0,0.975
18431,40,0,0,1.0
18432,1,39,1,0.975
18433,0,40,1,1.0
18434,0,40,1,1.0
18435,38,2,0,0.95
18436,5,35,1,0.875
18437,0,40,1,1.0
18438,0,40,1,1.0
18439,0,40,1,1.0
18440,40,0,0,1.0
18441,40,0,0,1.0
18442,0,40,1,1.0
18443,4,36,1,0.9
18444,0,40,1,1.0
18445,0,40,1,1.0
18446,40,0,0,1.0
18447,6,34,1,0.85
18448,0,40,1,1.0
18449,34,6,0,0.85
18450,0,40,1,1.0
18451,0,40,1,1.0
18452,0,40,1,1.0
18453,40,0,0,1.0
18454,29,11,0,0.725
18455,0,40,1,1.0
18456,36,4,0,0.9
18457,38,2,0,0.95
18458,0,40,1,1.0
18459,40,0,0,1.0
18460,40,0,0,1.0
18461,0,40,1,1.0
18462,36,4,0,0.9
18463,0,40,1,1.0
18464,40,0,0,1.0
18465,13,27,1,0.675
18466,39,1,0,0.975
18467,0,40,1,1.0
18468,38,2,0,0.95
18469,0,40,1,1.0
18470,40,0,0,1.0
18471,28,12,0,0.7
18472,0,40,1,1.0
18473,0,40,1,1.0
18474,40,0,0,1.0
18475,1,39,1,0.975
18476,8,32,1,0.8
18477,40,0,0,1.0
18478,40,0,0,1.0
18479,40,0,0,1.0
18480,40,0,0,1.0
18481,40,0,0,1.0
18482,1,39,1,0.975
18483,15,25,1,0.625
18484,0,40,1,1.0
18485,40,0,0,1.0
18486,0,40,1,1.0
18487,40,0,0,1.0
18488,40,0,0,1.0
18489,40,0,0,1.0
18490,40,0,0,1.0
18491,40,0,0,1.0
18492,40,0,0,1.0
18493,2,38,1,0.95
18494,3,37,1,0.925
18495,38,2,0,0.95
18496,0,40,1,1.0
18497,0,40,1,1.0
18498,39,1,0,0.975
18499,0,40,1,1.0
18500,1,39,1,0.975
18501,40,0,0,1.0
18502,0,40,1,1.0
18503,0,40,1,1.0
18504,0,40,1,1.0
18505,40,0,0,1.0
18506,0,40,1,1.0
